,time,lat,lon,depth,xx,yy
259,2018-10-16T13:50:13.743900Z,53.788158,-2.963695,2.075391,336606.528562,432857.639972
260,2018-10-16T13:50:20.083800Z,53.788119,-2.963241,2.105469,336636.379677,432852.895071
261,2018-10-16T13:50:20.471000Z,53.786355,-2.979211,2.251563,335581.552104,432671.036241
262,2018-10-16T13:50:22.033000Z,53.786892,-2.963501,2.174219,336617.397765,432716.617552
263,2018-10-16T13:50:25.060000Z,53.788733,-2.965058,1.882031,336517.602403,432922.831543
264,2018-10-16T13:50:28.834800Z,53.788119,-2.966876,2.225781,336396.901913,432856.150739
265,2018-10-16T13:50:31.945000Z,53.788119,-2.965318,2.191406,336499.544643,432854.753823
266,2018-10-16T13:50:32.790600Z,53.788388,-2.961228,1.912109,336769.403593,432881.025038
267,2018-10-16T13:50:33.624900Z,53.790421,-2.974925,2.449219,335870.142706,433119.512418
268,2018-10-16T13:50:34.678400Z,53.787544,-2.963436,2.075391,336622.664641,432789.097737
269,2018-10-16T13:50:40.021800Z,53.786969,-2.97194,2.526563,336061.52844,432732.76348
270,2018-10-16T13:50:43.217500Z,53.787582,-2.972459,2.492188,336028.2695,432801.43107
271,2018-10-16T13:50:44.695600Z,53.788196,-2.963111,2.182813,336645.060448,432861.345506
272,2018-10-16T13:50:46.414400Z,53.7895,-2.964019,1.933594,336587.210711,433007.234138
273,2018-10-16T13:50:49.055600Z,53.786355,-2.974537,2.457813,335889.492916,432666.79867
274,2018-10-16T13:50:49.267900Z,53.788848,-2.960838,1.903516,336795.789775,432931.854551
275,2018-10-16T13:50:53.958700Z,53.780065,-2.957663,2.40625,336991.776854,431951.874655
276,2018-10-16T13:50:55.726100Z,53.797554,-2.960248,2.371875,336847.762005,433899.916475
277,2018-10-16T13:51:03.533100Z,53.787889,-2.965188,1.873438,336507.761264,432829.0487
278,2018-10-16T13:51:05.808600Z,53.788158,-2.965253,2.195703,336503.885913,432859.034541
279,2018-10-16T13:51:06.994200Z,53.786355,-2.971421,2.526563,336094.786863,432663.984885
280,2018-10-16T13:51:07.932900Z,53.788119,-2.966876,2.225781,336396.901913,432856.150739
